,bird_id,bird,trait_id,trait
2746,98,House Wren,2,Primary color brown.
2747,98,House Wren,3,Breast pattern solid.
2748,98,House Wren,4,Wing color brown.
2749,98,House Wren,5,Belly pattern solid.
2750,98,House Wren,6,Shape perching-like.
2751,98,House Wren,7,Forehead color brown.
2752,98,House Wren,8,Nape color brown.
2753,98,House Wren,9,Crown color brown.
2754,98,House Wren,10,Back color brown.
2755,98,House Wren,11,Under tail color brown.
2756,98,House Wren,12,Bill shape all-purpose.
2757,98,House Wren,13,Wing pattern striped.
2758,98,House Wren,14,Underparts color buff.
2759,98,House Wren,15,Breast color buff.
2760,98,House Wren,16,Upper tail color brown.
2761,98,House Wren,17,Leg color buff.
2762,98,House Wren,18,Belly color buff.
2763,98,House Wren,19,Tail pattern striped.
2764,98,House Wren,20,Bill length about the same as head.
2765,98,House Wren,21,Throat color buff.
2766,98,House Wren,22,Back pattern solid.
2767,98,House Wren,23,Head pattern plain.
2768,98,House Wren,24,Size very small (3 - 5 in).
2769,98,House Wren,25,Bill color buff.
2770,98,House Wren,26,Wing shape rounded-wings.
2771,98,House Wren,27,Tail shape notched tail.
2772,99,Indigo Bunting,0,Forehead color blue.
2773,99,Indigo Bunting,1,Throat color blue.
2774,99,Indigo Bunting,2,Nape color blue.
2775,99,Indigo Bunting,3,Underparts color blue.
2776,99,Indigo Bunting,4,Breast color blue.
2777,99,Indigo Bunting,5,Crown color blue.
2778,99,Indigo Bunting,6,Bill length shorter than head.
2779,99,Indigo Bunting,7,Breast pattern solid.
2780,99,Indigo Bunting,8,Belly color blue.
2781,99,Indigo Bunting,9,Eye color black.
2782,99,Indigo Bunting,10,Primary color blue.
2783,99,Indigo Bunting,11,Bill shape cone.
2784,99,Indigo Bunting,12,Belly pattern solid.
2785,99,Indigo Bunting,13,Upperparts color blue.
2786,99,Indigo Bunting,14,Size small (5 - 9 in).
2787,99,Indigo Bunting,15,Shape perching-like.
2788,99,Indigo Bunting,16,Back color blue.
2789,99,Indigo Bunting,17,Wing color blue.
2790,99,Indigo Bunting,18,Head pattern plain.
2791,99,Indigo Bunting,19,Upper tail color blue.
2792,99,Indigo Bunting,20,Bill color grey.
2793,99,Indigo Bunting,21,Back pattern solid.
2794,99,Indigo Bunting,22,Wing pattern multi-colored.
2795,99,Indigo Bunting,23,Tail pattern multi-colored.
2796,99,Indigo Bunting,24,Leg color grey.
2797,99,Indigo Bunting,25,Under tail color blue.
2798,99,Indigo Bunting,26,Tail shape notched tail.
2799,99,Indigo Bunting,27,Wing shape rounded-wings.
2800,100,Ivory Gull,0,Primary color white.
2801,100,Ivory Gull,1,Breast color white.
2802,100,Ivory Gull,2,Belly color white.
2803,100,Ivory Gull,3,Crown color white.
2804,100,Ivory Gull,4,Nape color white.
2805,100,Ivory Gull,5,Wing color white.
2806,100,Ivory Gull,6,Underparts color white.
2807,100,Ivory Gull,7,Breast pattern solid.
2808,100,Ivory Gull,8,Belly pattern solid.
2809,100,Ivory Gull,9,Forehead color white.
2810,100,Ivory Gull,10,Throat color white.
2811,100,Ivory Gull,11,Eye color black.
2812,100,Ivory Gull,12,Under tail color white.
2813,100,Ivory Gull,13,Upperparts color white.
2814,100,Ivory Gull,14,Upper tail color white.
2815,100,Ivory Gull,15,Back color white.
2816,100,Ivory Gull,16,Head pattern plain.
2817,100,Ivory Gull,17,Back pattern solid.
2818,100,Ivory Gull,18,Leg color black.
2819,100,Ivory Gull,19,Wing pattern solid.
2820,100,Ivory Gull,20,Tail pattern solid.
2821,100,Ivory Gull,21,Size medium (9 - 16 in).
2822,100,Ivory Gull,22,Bill color grey.
2823,100,Ivory Gull,23,Bill length about the same as head.
2824,100,Ivory Gull,24,Shape gull-like.
2825,100,Ivory Gull,25,Bill shape all-purpose.
2826,100,Ivory Gull,26,Tail shape notched tail.
2827,100,Ivory Gull,27,Wing shape long-wings.
2828,101,Kentucky Warbler,0,Eye color black.
2829,101,Kentucky Warbler,1,Throat color yellow.
2830,101,Kentucky Warbler,2,Breast color yellow.
2831,101,Kentucky Warbler,3,Primary color yellow.
2832,101,Kentucky Warbler,4,Underparts color yellow.
2833,101,Kentucky Warbler,5,Breast pattern solid.
2834,101,Kentucky Warbler,6,Belly color yellow.
2835,101,Kentucky Warbler,7,Bill length shorter than head.
2836,101,Kentucky Warbler,8,Belly pattern solid.
2837,101,Kentucky Warbler,9,Bill shape all-purpose.
2838,101,Kentucky Warbler,10,Bill color black.
2839,101,Kentucky Warbler,11,Shape perching-like.
2840,101,Kentucky Warbler,12,Nape color yellow.
2841,101,Kentucky Warbler,13,Back color yellow.
2842,101,Kentucky Warbler,14,Upperparts color yellow.
2843,101,Kentucky Warbler,15,Size small (5 - 9 in).
2844,101,Kentucky Warbler,16,Forehead color black.
2845,101,Kentucky Warbler,17,Leg color buff.
2846,101,Kentucky Warbler,18,Wing color yellow.
2847,101,Kentucky Warbler,19,Crown color black.
2848,101,Kentucky Warbler,20,Back pattern solid.
2849,101,Kentucky Warbler,21,Under tail color yellow.
2850,101,Kentucky Warbler,22,Tail shape pointed tail.
2851,101,Kentucky Warbler,23,Wing pattern striped.
2852,101,Kentucky Warbler,24,Tail pattern solid.
2853,101,Kentucky Warbler,25,Upper tail color grey.
2854,101,Kentucky Warbler,26,Wing shape rounded-wings.
2855,101,Kentucky Warbler,27,Head pattern eyebrow.
2856,102,Laysan Albatross,0,Crown color white.
2857,102,Laysan Albatross,1,Forehead color white.
2858,102,Laysan Albatross,2,Breast pattern solid.
2859,102,Laysan Albatross,3,Throat color white.
2860,102,Laysan Albatross,4,Eye color black.
2861,102,Laysan Albatross,5,Primary color white.
2862,102,Laysan Albatross,6,Breast color white.
2863,102,Laysan Albatross,7,Nape color white.
2864,102,Laysan Albatross,8,Belly pattern solid.
2865,102,Laysan Albatross,9,Belly color white.
2866,102,Laysan Albatross,10,Underparts color white.
2867,102,Laysan Albatross,11,Bill shape hooked seabird.
2868,102,Laysan Albatross,12,Wing pattern solid.
2869,102,Laysan Albatross,13,Bill color buff.
2870,102,Laysan Albatross,14,Bill length about the same as head.
2871,102,Laysan Albatross,15,Wing shape long-wings.
2872,102,Laysan Albatross,16,Back pattern solid.
2873,102,Laysan Albatross,17,Wing color black.
2874,102,Laysan Albatross,18,Shape gull-like.
2875,102,Laysan Albatross,19,Under tail color black.
2876,102,Laysan Albatross,20,Tail pattern solid.
2877,102,Laysan Albatross,21,Head pattern eyeline.
2878,102,Laysan Albatross,22,Upperparts color brown.
2879,102,Laysan Albatross,23,Back color brown.
2880,102,Laysan Albatross,24,Size medium (9 - 16 in).
2881,102,Laysan Albatross,25,Leg color white.
2882,102,Laysan Albatross,26,Upper tail color white.
2883,102,Laysan Albatross,27,Tail shape pointed tail.
2884,103,Lazuli Bunting,0,Bill length shorter than head.
2885,103,Lazuli Bunting,1,Eye color black.
2886,103,Lazuli Bunting,2,Forehead color blue.
2887,103,Lazuli Bunting,3,Throat color blue.
2888,103,Lazuli Bunting,4,Nape color blue.
2889,103,Lazuli Bunting,5,Primary color blue.
2890,103,Lazuli Bunting,6,Crown color blue.
2891,103,Lazuli Bunting,7,Bill shape cone.
2892,103,Lazuli Bunting,8,Upperparts color blue.
2893,103,Lazuli Bunting,9,Belly color white.
2894,103,Lazuli Bunting,10,Underparts color buff.
2895,103,Lazuli Bunting,11,Belly pattern solid.
2896,103,Lazuli Bunting,12,Wing color blue.
2897,103,Lazuli Bunting,13,Shape perching-like.
2898,103,Lazuli Bunting,14,Breast color buff.
2899,103,Lazuli Bunting,15,Wing pattern multi-colored.
2900,103,Lazuli Bunting,16,Leg color black.
2901,103,Lazuli Bunting,17,Breast pattern multi-colored.
2902,103,Lazuli Bunting,18,Size small (5 - 9 in).
2903,103,Lazuli Bunting,19,Tail pattern multi-colored.
2904,103,Lazuli Bunting,20,Back color blue.
2905,103,Lazuli Bunting,21,Bill color grey.
2906,103,Lazuli Bunting,22,Under tail color blue.
2907,103,Lazuli Bunting,23,Head pattern plain.
2908,103,Lazuli Bunting,24,Back pattern multi-colored.
2909,103,Lazuli Bunting,25,Upper tail color blue.
2910,103,Lazuli Bunting,26,Tail shape notched tail.
2911,103,Lazuli Bunting,27,Wing shape rounded-wings.
2912,104,LeConte's Sparrow,0,Eye color black.
2913,104,LeConte's Sparrow,1,Bill length shorter than head.
2914,104,LeConte's Sparrow,2,Bill shape cone.
2915,104,LeConte's Sparrow,3,Wing color black.
2916,104,LeConte's Sparrow,4,Upperparts color black.
2917,104,LeConte's Sparrow,5,Throat color buff.
2918,104,LeConte's Sparrow,6,Underparts color white.
2919,104,LeConte's Sparrow,7,Belly pattern solid.
2920,104,LeConte's Sparrow,8,Primary color buff.
2921,104,LeConte's Sparrow,9,Forehead color black.
2922,104,LeConte's Sparrow,10,Belly color white.
2923,104,LeConte's Sparrow,11,Wing pattern striped.
2924,104,LeConte's Sparrow,12,Size small (5 - 9 in).
2925,104,LeConte's Sparrow,13,Shape perching-like.
2926,104,LeConte's Sparrow,14,Crown color black.
2927,104,LeConte's Sparrow,15,Back pattern striped.
2928,104,LeConte's Sparrow,16,Nape color buff.
2929,104,LeConte's Sparrow,17,Head pattern striped.
2930,104,LeConte's Sparrow,18,Breast color buff.
2931,104,LeConte's Sparrow,19,Back color black.
2932,104,LeConte's Sparrow,20,Leg color buff.
2933,104,LeConte's Sparrow,21,Tail pattern multi-colored.
2934,104,LeConte's Sparrow,22,Breast pattern solid.
2935,104,LeConte's Sparrow,23,Tail shape notched tail.
2936,104,LeConte's Sparrow,24,Under tail color black.
2937,104,LeConte's Sparrow,25,Bill color grey.
2938,104,LeConte's Sparrow,26,Upper tail color buff.
2939,104,LeConte's Sparrow,27,Wing shape rounded-wings.
2940,105,Least Auklet,0,Bill length shorter than head.
2941,105,Least Auklet,1,Eye color white.
2942,105,Least Auklet,2,Breast color white.
2943,105,Least Auklet,3,Bill shape cone.
2944,105,Least Auklet,4,Underparts color white.
2945,105,Least Auklet,5,Throat color white.
2946,105,Least Auklet,6,Belly color white.
2947,105,Least Auklet,7,Forehead color black.
2948,105,Least Auklet,8,Nape color black.
2949,105,Least Auklet,9,Primary color black.
2950,105,Least Auklet,10,Crown color black.
2951,105,Least Auklet,11,Breast pattern striped.
2952,105,Least Auklet,12,Bill color black.
2953,105,Least Auklet,13,Upperparts color black.
2954,105,Least Auklet,14,Back color black.
2955,105,Least Auklet,15,Leg color grey.
2956,105,Least Auklet,16,Belly pattern striped.
2957,105,Least Auklet,17,Wing color black.
2958,105,Least Auklet,18,Under tail color black.
2959,105,Least Auklet,19,Size small (5 - 9 in).
2960,105,Least Auklet,20,Back pattern solid.
2961,105,Least Auklet,21,Wing pattern striped.
2962,105,Least Auklet,22,Upper tail color black.
2963,105,Least Auklet,23,Head pattern malar.
2964,105,Least Auklet,24,Tail shape notched tail.
2965,105,Least Auklet,25,Shape perching-like.
2966,105,Least Auklet,26,Wing shape broad-wings.
2967,105,Least Auklet,27,Tail pattern solid.
2968,106,Least Flycatcher,0,Eye color black.
2969,106,Least Flycatcher,1,Bill length shorter than head.
2970,106,Least Flycatcher,2,Shape perching-like.
2971,106,Least Flycatcher,3,Belly pattern solid.
2972,106,Least Flycatcher,4,Breast pattern solid.
2973,106,Least Flycatcher,5,Bill shape all-purpose.
2974,106,Least Flycatcher,6,Primary color grey.
2975,106,Least Flycatcher,7,Throat color white.
2976,106,Least Flycatcher,8,Size small (5 - 9 in).
2977,106,Least Flycatcher,9,Nape color grey.
2978,106,Least Flycatcher,10,Breast color white.
2979,106,Least Flycatcher,11,Belly color white.
2980,106,Least Flycatcher,12,Back color grey.
2981,106,Least Flycatcher,13,Underparts color white.
2982,106,Least Flycatcher,14,Back pattern solid.
2983,106,Least Flycatcher,15,Bill color black.
2984,106,Least Flycatcher,16,Crown color grey.
2985,106,Least Flycatcher,17,Wing color grey.
2986,106,Least Flycatcher,18,Upperparts color grey.
2987,106,Least Flycatcher,19,Head pattern plain.
2988,106,Least Flycatcher,20,Forehead color grey.
2989,106,Least Flycatcher,21,Wing pattern multi-colored.
2990,106,Least Flycatcher,22,Tail pattern solid.
2991,106,Least Flycatcher,23,Leg color black.
2992,106,Least Flycatcher,24,Upper tail color brown.
2993,106,Least Flycatcher,25,Tail shape notched tail.
2994,106,Least Flycatcher,26,Under tail color grey.
2995,106,Least Flycatcher,27,Wing shape rounded-wings.
2996,107,Least Tern,0,Belly pattern solid.
2997,107,Least Tern,1,Underparts color white.
2998,107,Least Tern,2,Breast pattern solid.
2999,107,Least Tern,3,Throat color white.
3000,107,Least Tern,4,Belly color white.
3001,107,Least Tern,5,Breast color white.
3002,107,Least Tern,6,Crown color black.
3003,107,Least Tern,7,Eye color black.
3004,107,Least Tern,8,Primary color white.
3005,107,Least Tern,9,Forehead color white.
3006,107,Least Tern,10,Bill length about the same as head.
3007,107,Least Tern,11,Nape color white.
3008,107,Least Tern,12,Wing color grey.
3009,107,Least Tern,13,Bill shape dagger.
3010,107,Least Tern,14,Upperparts color grey.
3011,107,Least Tern,15,Wing pattern solid.
3012,107,Least Tern,16,Leg color orange.
3013,107,Least Tern,17,Back pattern solid.
3014,107,Least Tern,18,Shape gull-like.
3015,107,Least Tern,19,Bill color yellow.
3016,107,Least Tern,20,Head pattern capped.
3017,107,Least Tern,21,Tail pattern solid.
3018,107,Least Tern,22,Back color grey.
3019,107,Least Tern,23,Under tail color white.
3020,107,Least Tern,24,Upper tail color grey.
3021,107,Least Tern,25,Size medium (9 - 16 in).
3022,107,Least Tern,26,Wing shape long-wings.
3023,107,Least Tern,27,Tail shape forked tail.
3024,108,Lincoln's Sparrow,0,Bill length shorter than head.
3025,108,Lincoln's Sparrow,1,Eye color black.
3026,108,Lincoln's Sparrow,2,Shape perching-like.
3027,108,Lincoln's Sparrow,3,Bill shape cone.
3028,108,Lincoln's Sparrow,4,Crown color brown.
3029,108,Lincoln's Sparrow,5,Forehead color brown.
3030,108,Lincoln's Sparrow,6,Wing color black.
3031,108,Lincoln's Sparrow,7,Breast pattern striped.
3032,108,Lincoln's Sparrow,8,Upperparts color brown.
3033,108,Lincoln's Sparrow,9,Size very small (3 - 5 in).
3034,108,Lincoln's Sparrow,10,Wing pattern striped.
3035,108,Lincoln's Sparrow,11,Primary color brown.
3036,108,Lincoln's Sparrow,12,Back pattern striped.
3037,108,Lincoln's Sparrow,13,Nape color grey.
3038,108,Lincoln's Sparrow,14,Breast color black.
3039,108,Lincoln's Sparrow,15,Underparts color buff.
3040,108,Lincoln's Sparrow,16,Back color brown.
3041,108,Lincoln's Sparrow,17,Leg color buff.
3042,108,Lincoln's Sparrow,18,Head pattern striped.
3043,108,Lincoln's Sparrow,19,Throat color black.
3044,108,Lincoln's Sparrow,20,Bill color grey.
3045,108,Lincoln's Sparrow,21,Belly color buff.
3046,108,Lincoln's Sparrow,22,Upper tail color brown.
3047,108,Lincoln's Sparrow,23,Under tail color brown.
3048,108,Lincoln's Sparrow,24,Belly pattern solid.
3049,108,Lincoln's Sparrow,25,Tail shape notched tail.
3050,108,Lincoln's Sparrow,26,Tail pattern striped.
3051,108,Lincoln's Sparrow,27,Wing shape rounded-wings.
3052,109,Loggerhead Shrike,0,Eye color black.
3053,109,Loggerhead Shrike,1,Bill color black.
3054,109,Loggerhead Shrike,2,Bill length shorter than head.
3055,109,Loggerhead Shrike,3,Throat color white.
3056,109,Loggerhead Shrike,4,Belly pattern solid.
3057,109,Loggerhead Shrike,5,Breast pattern solid.
3058,109,Loggerhead Shrike,6,Belly color white.
3059,109,Loggerhead Shrike,7,Breast color white.
3060,109,Loggerhead Shrike,8,Crown color grey.
3061,109,Loggerhead Shrike,9,Underparts color white.
3062,109,Loggerhead Shrike,10,Forehead color grey.
3063,109,Loggerhead Shrike,11,Shape perching-like.
3064,109,Loggerhead Shrike,12,Wing color black.
3065,109,Loggerhead Shrike,13,Upperparts color black.
3066,109,Loggerhead Shrike,14,Primary color grey.
3067,109,Loggerhead Shrike,15,Wing pattern multi-colored.
3068,109,Loggerhead Shrike,16,Size small (5 - 9 in).
3069,109,Loggerhead Shrike,17,Leg color black.
3070,109,Loggerhead Shrike,18,Nape color grey.
3071,109,Loggerhead Shrike,19,Back color grey.
3072,109,Loggerhead Shrike,20,Back pattern solid.
3073,109,Loggerhead Shrike,21,Bill shape hooked.
3074,109,Loggerhead Shrike,22,Under tail color white.
3075,109,Loggerhead Shrike,23,Head pattern eyeline.
3076,109,Loggerhead Shrike,24,Tail pattern multi-colored.
3077,109,Loggerhead Shrike,25,Upper tail color black.
3078,109,Loggerhead Shrike,26,Tail shape notched tail.
3079,109,Loggerhead Shrike,27,Wing shape rounded-wings.
3080,110,Long-tailed Jaeger,0,Eye color black.
3081,110,Long-tailed Jaeger,1,Bill color black.
3082,110,Long-tailed Jaeger,2,Forehead color black.
3083,110,Long-tailed Jaeger,3,Breast pattern solid.
3084,110,Long-tailed Jaeger,4,Belly color white.
3085,110,Long-tailed Jaeger,5,Throat color white.
3086,110,Long-tailed Jaeger,6,Crown color black.
3087,110,Long-tailed Jaeger,7,Belly pattern solid.
3088,110,Long-tailed Jaeger,8,Underparts color white.
3089,110,Long-tailed Jaeger,9,Breast color white.
3090,110,Long-tailed Jaeger,10,Nape color white.
3091,110,Long-tailed Jaeger,11,Primary color black.
3092,110,Long-tailed Jaeger,12,Tail pattern solid.
3093,110,Long-tailed Jaeger,13,Shape gull-like.
3094,110,Long-tailed Jaeger,14,Wing pattern solid.
3095,110,Long-tailed Jaeger,15,Under tail color black.
3096,110,Long-tailed Jaeger,16,Bill length about the same as head.
3097,110,Long-tailed Jaeger,17,Wing color grey.
3098,110,Long-tailed Jaeger,18,Upperparts color grey.
3099,110,Long-tailed Jaeger,19,Size medium (9 - 16 in).
3100,110,Long-tailed Jaeger,20,Head pattern capped.
3101,110,Long-tailed Jaeger,21,Back pattern solid.
3102,110,Long-tailed Jaeger,22,Upper tail color black.
3103,110,Long-tailed Jaeger,23,Bill shape all-purpose.
3104,110,Long-tailed Jaeger,24,Back color grey.
3105,110,Long-tailed Jaeger,25,Wing shape long-wings.
3106,110,Long-tailed Jaeger,26,Tail shape pointed tail.
3107,110,Long-tailed Jaeger,27,Leg color black.
3108,111,Louisiana Waterthrush,0,Eye color black.
3109,111,Louisiana Waterthrush,1,Bill shape all-purpose.
3110,111,Louisiana Waterthrush,2,Wing pattern solid.
3111,111,Louisiana Waterthrush,3,Head pattern eyebrow.
3112,111,Louisiana Waterthrush,4,Breast color white.
3113,111,Louisiana Waterthrush,5,Underparts color white.
3114,111,Louisiana Waterthrush,6,Belly color white.
3115,111,Louisiana Waterthrush,7,Breast pattern striped.
3116,111,Louisiana Waterthrush,8,Throat color white.
3117,111,Louisiana Waterthrush,9,Back pattern solid.
3118,111,Louisiana Waterthrush,10,Shape perching-like.
3119,111,Louisiana Waterthrush,11,Upperparts color brown.
3120,111,Louisiana Waterthrush,12,Wing color brown.
3121,111,Louisiana Waterthrush,13,Tail pattern solid.
3122,111,Louisiana Waterthrush,14,Bill length shorter than head.
3123,111,Louisiana Waterthrush,15,Belly pattern striped.
3124,111,Louisiana Waterthrush,16,Primary color brown.
3125,111,Louisiana Waterthrush,17,Back color brown.
3126,111,Louisiana Waterthrush,18,Leg color orange.
3127,111,Louisiana Waterthrush,19,Nape color grey.
3128,111,Louisiana Waterthrush,20,Crown color grey.
3129,111,Louisiana Waterthrush,21,Forehead color brown.
3130,111,Louisiana Waterthrush,22,Bill color black.
3131,111,Louisiana Waterthrush,23,Size small (5 - 9 in).
3132,111,Louisiana Waterthrush,24,Under tail color brown.
3133,111,Louisiana Waterthrush,25,Tail shape notched tail.
3134,111,Louisiana Waterthrush,26,Upper tail color brown.
3135,111,Louisiana Waterthrush,27,Wing shape rounded-wings.
3136,112,Magnolia Warbler,0,Throat color yellow.
3137,112,Magnolia Warbler,1,Eye color black.
3138,112,Magnolia Warbler,2,Underparts color yellow.
3139,112,Magnolia Warbler,3,Breast color yellow.
3140,112,Magnolia Warbler,4,Bill length shorter than head.
3141,112,Magnolia Warbler,5,Belly color yellow.
3142,112,Magnolia Warbler,6,Bill shape all-purpose.
3143,112,Magnolia Warbler,7,Shape perching-like.
3144,112,Magnolia Warbler,8,Primary color yellow.
3145,112,Magnolia Warbler,9,Bill color black.
3146,112,Magnolia Warbler,10,Crown color grey.
3147,112,Magnolia Warbler,11,Forehead color grey.
3148,112,Magnolia Warbler,12,Nape color grey.
3149,112,Magnolia Warbler,13,Size small (5 - 9 in).
3150,112,Magnolia Warbler,14,Wing color black.
3151,112,Magnolia Warbler,15,Upperparts color black.
3152,112,Magnolia Warbler,16,Breast pattern striped.
3153,112,Magnolia Warbler,17,Wing pattern multi-colored.
3154,112,Magnolia Warbler,18,Under tail color black.
3155,112,Magnolia Warbler,19,Belly pattern striped.
3156,112,Magnolia Warbler,20,Back color grey.
3157,112,Magnolia Warbler,21,Back pattern multi-colored.
3158,112,Magnolia Warbler,22,Tail pattern multi-colored.
3159,112,Magnolia Warbler,23,Upper tail color black.
3160,112,Magnolia Warbler,24,Tail shape notched tail.
3161,112,Magnolia Warbler,25,Leg color grey.
3162,112,Magnolia Warbler,26,Wing shape rounded-wings.
3163,112,Magnolia Warbler,27,Head pattern eyering.
3164,113,Mallard,0,Shape duck-like.
3165,113,Mallard,1,Bill shape spatulate.
3166,113,Mallard,2,Size medium (9 - 16 in).
3167,113,Mallard,3,Bill color yellow.
3168,113,Mallard,4,Bill length about the same as head.
3169,113,Mallard,5,Eye color black.
3170,113,Mallard,6,Breast color brown.
3171,113,Mallard,7,Leg color orange.
3172,113,Mallard,8,Upperparts color brown.
3173,113,Mallard,9,Breast pattern solid.
3174,113,Mallard,10,Crown color iridescent.
3175,113,Mallard,11,Head pattern plain.
3176,113,Mallard,12,Back pattern multi-colored.
3177,113,Mallard,13,Wing pattern multi-colored.
3178,113,Mallard,14,Wing color brown.
3179,113,Mallard,15,Nape color green.
3180,113,Mallard,16,Forehead color iridescent.
3181,113,Mallard,17,Back color grey.
3182,113,Mallard,18,Belly pattern solid.
3183,113,Mallard,19,Primary color brown.
3184,113,Mallard,20,Underparts color brown.
3185,113,Mallard,21,Throat color green.
3186,113,Mallard,22,Upper tail color black.
3187,113,Mallard,23,Tail pattern multi-colored.
3188,113,Mallard,24,Belly color buff.
3189,113,Mallard,25,Under tail color white.
3190,113,Mallard,26,Wing shape rounded-wings.
3191,113,Mallard,27,Tail shape squared tail.
3192,114,Mangrove Cuckoo,0,Eye color black.
3193,114,Mangrove Cuckoo,1,Breast pattern solid.
3194,114,Mangrove Cuckoo,2,Belly pattern solid.
3195,114,Mangrove Cuckoo,3,Forehead color grey.
3196,114,Mangrove Cuckoo,4,Crown color grey.
3197,114,Mangrove Cuckoo,5,Bill color black.
3198,114,Mangrove Cuckoo,6,Wing pattern solid.
3199,114,Mangrove Cuckoo,7,Throat color white.
3200,114,Mangrove Cuckoo,8,Nape color grey.
3201,114,Mangrove Cuckoo,9,Bill shape all-purpose.
3202,114,Mangrove Cuckoo,10,Size small (5 - 9 in).
3203,114,Mangrove Cuckoo,11,Shape perching-like.
3204,114,Mangrove Cuckoo,12,Primary color grey.
3205,114,Mangrove Cuckoo,13,Breast color buff.
3206,114,Mangrove Cuckoo,14,Wing color grey.
3207,114,Mangrove Cuckoo,15,Bill length shorter than head.
3208,114,Mangrove Cuckoo,16,Belly color buff.
3209,114,Mangrove Cuckoo,17,Underparts color buff.
3210,114,Mangrove Cuckoo,18,Back pattern solid.
3211,114,Mangrove Cuckoo,19,Under tail color black.
3212,114,Mangrove Cuckoo,20,Back color grey.
3213,114,Mangrove Cuckoo,21,Upperparts color grey.
3214,114,Mangrove Cuckoo,22,Upper tail color grey.
3215,114,Mangrove Cuckoo,23,Tail pattern solid.
3216,114,Mangrove Cuckoo,24,Leg color grey.
3217,114,Mangrove Cuckoo,25,Tail shape rounded tail.
3218,114,Mangrove Cuckoo,26,Head pattern eyeline.
3219,114,Mangrove Cuckoo,27,Wing shape rounded-wings.
3220,115,Marsh Wren,0,Eye color black.
3221,115,Marsh Wren,1,Primary color brown.
3222,115,Marsh Wren,2,Shape perching-like.
3223,115,Marsh Wren,3,Wing color brown.
3224,115,Marsh Wren,4,Breast pattern solid.
3225,115,Marsh Wren,5,Crown color brown.
3226,115,Marsh Wren,6,Belly pattern solid.
3227,115,Marsh Wren,7,Forehead color brown.
3228,115,Marsh Wren,8,Breast color white.
3229,115,Marsh Wren,9,Upperparts color brown.
3230,115,Marsh Wren,10,Nape color brown.
3231,115,Marsh Wren,11,Head pattern eyebrow.
3232,115,Marsh Wren,12,Bill shape all-purpose.
3233,115,Marsh Wren,13,Underparts color white.
3234,115,Marsh Wren,14,Throat color white.
3235,115,Marsh Wren,15,Upper tail color brown.
3236,115,Marsh Wren,16,Belly color white.
3237,115,Marsh Wren,17,Bill length shorter than head.
3238,115,Marsh Wren,18,Back color brown.
3239,115,Marsh Wren,19,Leg color buff.
3240,115,Marsh Wren,20,Under tail color brown.
3241,115,Marsh Wren,21,Bill color black.
3242,115,Marsh Wren,22,Tail pattern striped.
3243,115,Marsh Wren,23,Size small (5 - 9 in).
3244,115,Marsh Wren,24,Wing pattern spotted.
3245,115,Marsh Wren,25,Wing shape rounded-wings.
3246,115,Marsh Wren,26,Back pattern solid.
3247,115,Marsh Wren,27,Tail shape rounded tail.
3248,116,Mexican Violetear,0,Eye color black.
3249,116,Mexican Violetear,1,Bill length longer than head.
3250,116,Mexican Violetear,2,Bill shape needle.
3251,116,Mexican Violetear,3,Bill color black.
3252,116,Mexican Violetear,4,Shape hummingbird-like.
3253,116,Mexican Violetear,5,Size very small (3 - 5 in).
3254,116,Mexican Violetear,6,Nape color blue.
3255,116,Mexican Violetear,7,Primary color green.
3256,116,Mexican Violetear,8,Underparts color blue.
3257,116,Mexican Violetear,9,Breast color green.
3258,116,Mexican Violetear,10,Belly color green.
3259,116,Mexican Violetear,11,Throat color blue.
3260,116,Mexican Violetear,12,Leg color black.
3261,116,Mexican Violetear,13,Crown color iridescent.
3262,116,Mexican Violetear,14,Back color green.
3263,116,Mexican Violetear,15,Belly pattern striped.
3264,116,Mexican Violetear,16,Upperparts color green.
3265,116,Mexican Violetear,17,Forehead color iridescent.
3266,116,Mexican Violetear,18,Wing color green.
3267,116,Mexican Violetear,19,Wing pattern multi-colored.
3268,116,Mexican Violetear,20,Breast pattern striped.
3269,116,Mexican Violetear,21,Back pattern multi-colored.
3270,116,Mexican Violetear,22,Wing shape rounded-wings.
3271,116,Mexican Violetear,23,Upper tail color blue.
3272,116,Mexican Violetear,24,Tail pattern multi-colored.
3273,116,Mexican Violetear,25,Under tail color iridescent.
3274,116,Mexican Violetear,26,Head pattern unique pattern.
3275,116,Mexican Violetear,27,Tail shape rounded tail.
3276,117,Mourning Warbler,0,Eye color black.
3277,117,Mourning Warbler,1,Crown color grey.
3278,117,Mourning Warbler,2,Underparts color yellow.
3279,117,Mourning Warbler,3,Belly pattern solid.
3280,117,Mourning Warbler,4,Bill length shorter than head.
3281,117,Mourning Warbler,5,Forehead color grey.
3282,117,Mourning Warbler,6,Belly color yellow.
3283,117,Mourning Warbler,7,Nape color grey.
3284,117,Mourning Warbler,8,Bill shape all-purpose.
3285,117,Mourning Warbler,9,Throat color grey.
3286,117,Mourning Warbler,10,Primary color yellow.
3287,117,Mourning Warbler,11,Leg color buff.
3288,117,Mourning Warbler,12,Shape perching-like.
3289,117,Mourning Warbler,13,Breast pattern solid.
3290,117,Mourning Warbler,14,Breast color yellow.
3291,117,Mourning Warbler,15,Wing color yellow.
3292,117,Mourning Warbler,16,Size very small (3 - 5 in).
3293,117,Mourning Warbler,17,Bill color grey.
3294,117,Mourning Warbler,18,Under tail color yellow.
