,bird_id,bird,trait_id,trait
11331,84,Green Kingfisher,54,Wing feather is black.
11332,84,Green Kingfisher,55,Breast band is blue.
11333,84,Green Kingfisher,56,Wing has species. Species has kingfisher. Kingfisher is small.
11334,84,Green Kingfisher,57,Single partial green band is at. At has side.
11335,84,Green Kingfisher,58,Wing has chin. Chin has stomach. Stomach is white.
11336,84,Green Kingfisher,59,Throat is buffy.
11337,84,Green Kingfisher,60,Underpart has belly.
11338,84,Green Kingfisher,61,Undertail covert has spot. Spot is black. Black is dull.
11339,84,Green Kingfisher,62,Chin has stomach. Stomach has spot. Spot is black.
11340,84,Green Kingfisher,63,Less and median wing covert has spot. Spot on tip is small.
11341,84,Green Kingfisher,64,Flank is unmarked.
11342,84,Green Kingfisher,65,Species chest band is two.
11343,84,Green Kingfisher,66,Breast-band is pronounced.
11344,84,Green Kingfisher,67,Underpart is white. White has band. Band is broad.
11345,84,Green Kingfisher,68,Band is incomplete.
11346,84,Green Kingfisher,69,Tail is short. Short is to. To has length. Length is medium.
11347,84,Green Kingfisher,70,Tail is narrow.
11348,84,Green Kingfisher,71,Breast band is rufous.
11349,84,Green Kingfisher,72,Chin has stomach. Stomach is white.
11350,84,Green Kingfisher,73,Wing has chin. Chin has collar.
11351,84,Green Kingfisher,74,Tail is be.
11352,84,Green Kingfisher,75,Orange bill has mandible. Mandible is upturned.
11353,84,Green Kingfisher,76,Plumage color is basic.
11354,84,Green Kingfisher,77,Flank has spot. Spot is black. Black is green. Green is dark.
11355,84,Green Kingfisher,78,Forehead has streaking. Streaking is narrow.
11356,84,Green Kingfisher,79,Female wing chord is large. Large has %. % is 3.
11357,84,Green Kingfisher,80,Tail is brief.
11358,84,Green Kingfisher,81,Breast-band is dark.
11359,84,Green Kingfisher,82,Wing has marking. Marking is white.
11360,84,Green Kingfisher,83,Band is dark.
11361,84,Green Kingfisher,84,Call is quiet.
11362,84,Green Kingfisher,85,Flank is low.
11363,84,Green Kingfisher,86,Orange bill is huge.
11364,84,Green Kingfisher,87,Forehead has streaking. Streaking is white.
11365,84,Green Kingfisher,88,Band is broad.
11366,84,Green Kingfisher,89,Bill is black.
11367,84,Green Kingfisher,90,Orange bill is red.
11368,84,Green Kingfisher,91,Song is quirr.
11369,84,Green Kingfisher,92,Bill is lengthy.
11370,84,Green Kingfisher,93,Coloration is gray. Gray is blue.
11371,84,Green Kingfisher,94,Wing has species. Species has kingfisher. Kingfisher is darkish. Darkish has specieshead.
11372,84,Green Kingfisher,95,Crest is slight.
11373,84,Green Kingfisher,96,Chin is white.
11374,84,Green Kingfisher,97,Back has highlight. Highlight is violet.
11375,84,Green Kingfisher,98,Band is speckled.
11376,84,Green Kingfisher,99,Breast is entire.
11377,84,Green Kingfisher,100,Underpart is white. White has band. Band is blue.
11378,84,Green Kingfisher,101,Throat is low.
11379,85,Green-tailed Towhee,0,Wing has edge.
11380,85,Green-tailed Towhee,1,Plumage crown feather is fresh.
11381,85,Green-tailed Towhee,2,Length of male has mm. Sd is 1.5.
11382,85,Green-tailed Towhee,3,Covert has olive. Olive is dull.
11383,85,Green-tailed Towhee,4,Underpart has buff. Buff is bright.
11384,85,Green-tailed Towhee,5,Juvenile great covert is distal.
11385,85,Green-tailed Towhee,6,Crown area is bright.
11386,85,Green-tailed Towhee,7,Outer vane is greenish.
11387,85,Green-tailed Towhee,8,Head pattern is dull.
11388,85,Green-tailed Towhee,9,Head has scratch.
11389,85,Green-tailed Towhee,10,Covert is great.
11390,85,Green-tailed Towhee,11,Wing has yellow. Yellow is olive.
11391,85,Green-tailed Towhee,12,Feather replacement is limited.
11392,85,Green-tailed Towhee,13,Crown is rufous.
11393,85,Green-tailed Towhee,14,Thigh is between. Between has hair. Hair is brown.
11394,85,Green-tailed Towhee,15,Juvenile great covert is be.
11395,85,Green-tailed Towhee,16,Covert has olive. Olive is grayish.
11396,85,Green-tailed Towhee,17,Pattern of adult is similar. Similar is to.
11397,85,Green-tailed Towhee,18,Breast is gray.
11398,85,Green-tailed Towhee,19,Molt contrast is due. Due is to.
11399,85,Green-tailed Towhee,20,Underpart is grayish.
11400,85,Green-tailed Towhee,21,Malar streak has white. White is grayish.
11401,85,Green-tailed Towhee,22,Coloration is apparent.
11402,85,Green-tailed Towhee,23,Plumage has covert. Covert has edging. Edging is reduced.
11403,85,Green-tailed Towhee,24,Plumage is black.
11404,85,Green-tailed Towhee,25,Call is rapid.
11405,85,Green-tailed Towhee,26,Malar streak has white. White is dull.
11406,85,Green-tailed Towhee,27,Definitive basic plumage is broad.
11407,85,Green-tailed Towhee,28,Length of male has mm. Mm is 77.5.
11408,85,Green-tailed Towhee,29,Dimorphism is slight.
11409,85,Green-tailed Towhee,30,Iris of juvenile is brown.
11410,85,Green-tailed Towhee,31,Feather is fresh.
11411,85,Green-tailed Towhee,32,Plumage is across. Across has specimen.
11412,85,Green-tailed Towhee,33,Wash is dull.
11413,85,Green-tailed Towhee,34,Molt contrast has criteria.
11414,85,Green-tailed Towhee,35,Crown is sienna.
11415,85,Green-tailed Towhee,36,Juvenile great covert is can.
11416,85,Green-tailed Towhee,37,Feather is most.
11417,85,Green-tailed Towhee,38,Throat is white.
11418,85,Green-tailed Towhee,39,Tail is greenish.
11419,85,Green-tailed Towhee,40,Call is typical.
11420,85,Green-tailed Towhee,41,Breast is white. White is dull.
11421,85,Green-tailed Towhee,42,Wing has remainder.
11422,85,Green-tailed Towhee,43,Feather fringe is dull.
11423,85,Green-tailed Towhee,44,Crown patch is rusty. Rusty is rufous.
11424,85,Green-tailed Towhee,45,Plumage is could.
11425,85,Green-tailed Towhee,46,Juvenile great covert is 2.
11426,85,Green-tailed Towhee,47,Throat is white. White has stripe. Stripe is black.
11427,85,Green-tailed Towhee,48,Juvenile gape flange is yellow.
11428,85,Green-tailed Towhee,49,Underpart is posterior.
11429,85,Green-tailed Towhee,50,Wing has bar. Bar is two.
11430,85,Green-tailed Towhee,51,Bill is light.
11431,85,Green-tailed Towhee,52,Tail is long.
11432,85,Green-tailed Towhee,53,Underpart has characteristic. Characteristic is unique.
11433,85,Green-tailed Towhee,54,Wing is fuscous. Fuscous is light.
11434,85,Green-tailed Towhee,55,Molt contrast is due. Due has rate.
11435,85,Green-tailed Towhee,56,Coloration is rufous.
11436,85,Green-tailed Towhee,57,Feather is basic.
11437,85,Green-tailed Towhee,58,Primary covert is basic.
11438,85,Green-tailed Towhee,59,Contrast of adult is strong.
11439,85,Green-tailed Towhee,60,Wing is short.
11440,85,Green-tailed Towhee,61,Wing has web. Web of primary has citrine. Citrine is buffy.
11441,85,Green-tailed Towhee,62,Feather is formative.
11442,85,Green-tailed Towhee,63,Definitive alternate plumage is similar. Similar is to.
11443,85,Green-tailed Towhee,64,Bill is gray.
11444,85,Green-tailed Towhee,65,Wing covert is brownish.
11445,85,Green-tailed Towhee,66,Plumage is subsequent.
11446,85,Green-tailed Towhee,67,Forehead mouse is gray.
11447,85,Green-tailed Towhee,68,Underpart has belly.
11448,85,Green-tailed Towhee,69,Crissum is buff. Buff is dull.
11449,85,Green-tailed Towhee,70,Plumage is formative.
11450,85,Green-tailed Towhee,71,Bill is black. Black is plumbeous.
11451,85,Green-tailed Towhee,72,Body plumage has aspect.
11452,85,Green-tailed Towhee,73,Length of male has mm. Mm ± 1.5 sd of female is 74.8.
11453,85,Green-tailed Towhee,74,Wash is buff.
11454,85,Green-tailed Towhee,75,Body plumage is be.
11455,85,Green-tailed Towhee,76,Molt is annual.
11456,85,Green-tailed Towhee,77,Juvenile primary covert has edging. Edging is reduced.
11457,85,Green-tailed Towhee,78,Bill is black. Black is to. To is black.
11458,85,Green-tailed Towhee,79,Dimorphism is average.
11459,85,Green-tailed Towhee,80,Definitive plumage is at. At has plumage. Plumage is basic.
11460,85,Green-tailed Towhee,81,Wing-bar is two.
11461,85,Green-tailed Towhee,82,Bill is during. During has season.
11462,85,Green-tailed Towhee,83,Throat is bold.
11463,85,Green-tailed Towhee,84,Wing-bar is light.
11464,85,Green-tailed Towhee,85,Call has mew. Mew is like. Like has cat.
11465,85,Green-tailed Towhee,86,Throat is distinct.
11466,85,Green-tailed Towhee,87,Plumage is second.
11467,85,Green-tailed Towhee,88,Wing is be.
11468,85,Green-tailed Towhee,89,Juvenile primary covert has edging. Edging is greenish.
11469,85,Green-tailed Towhee,90,Wing is like.
11470,85,Green-tailed Towhee,91,Wing has bar. Bar is light.
11471,85,Green-tailed Towhee,92,Plumage is basic.
11472,85,Green-tailed Towhee,93,Wing has web.
11473,85,Green-tailed Towhee,94,Eye is brownish.
11474,85,Green-tailed Towhee,95,Plumage has covert.
11475,85,Green-tailed Towhee,96,Length of male has mm. Mm ± 1.5 sd of female is 78.2.
11476,85,Green-tailed Towhee,97,Length of male is mean.
11477,85,Green-tailed Towhee,98,Wing has bar. Bar is inconspicuous.
11478,85,Green-tailed Towhee,99,Molt is complete.
11479,85,Green-tailed Towhee,100,Crown area is small.
11480,85,Green-tailed Towhee,101,Mandible is low.
11481,85,Green-tailed Towhee,102,Wing has web. Web of primary has web. Web of secondary has citrine. Citrine is dull.
11482,85,Green-tailed Towhee,103,Wing covert is between. Between is yellow. Yellow is pyrite.
11483,85,Green-tailed Towhee,104,Wing has edging.
11484,85,Green-tailed Towhee,105,Male wing is long.
11485,85,Green-tailed Towhee,106,Wing-bar is inconspicuous.
11486,85,Green-tailed Towhee,107,Wing is green.
11487,85,Green-tailed Towhee,108,Wing has web. Web of primary has web.
11488,85,Green-tailed Towhee,109,Breast is white. White is buffy.
11489,85,Green-tailed Towhee,110,Wing is plain.
11490,85,Green-tailed Towhee,111,Molt is preformative.
11491,85,Green-tailed Towhee,112,Plumage aspect is like. Like has adult.
11492,85,Green-tailed Towhee,113,Plumage is dull.
11493,85,Green-tailed Towhee,114,Definitive plumage is at. At has plumage. Plumage is second.
11494,85,Green-tailed Towhee,115,Covert is underwing.
11495,85,Green-tailed Towhee,116,Wing has bar.
11496,85,Green-tailed Towhee,117,Coloration is extensive.
11497,85,Green-tailed Towhee,118,Forehead mouse is to. To is gray. Gray is deep.
11498,85,Green-tailed Towhee,119,"Plumage of black, white, and tan plumage is patterned."
11499,85,Green-tailed Towhee,120,Body plumage has aspect. Aspect is like. Like has adult.
11500,85,Green-tailed Towhee,121,Bill is black.
11501,85,Green-tailed Towhee,122,Underpart is gray. Gray is pale.
11502,85,Green-tailed Towhee,123,Lore is dark.
11503,85,Green-tailed Towhee,124,Head is over. Over has top.
11504,85,Green-tailed Towhee,125,Wing has web. Web of primary is drab.
11505,85,Green-tailed Towhee,126,Crown patch is rusty. Rusty is to.
11506,85,Green-tailed Towhee,127,Primary covert is dusky.
11507,85,Green-tailed Towhee,128,Olive wing-bar is two.
11508,85,Green-tailed Towhee,129,Call has mew.
11509,85,Green-tailed Towhee,130,Crissum is buff. Buff is light.
11510,85,Green-tailed Towhee,131,Juvenile great covert is 1.
11511,85,Green-tailed Towhee,132,Plumage has covert. Covert has edging. Edging is greenish.
11512,86,Groove-billed Ani,0,Margin is green.
11513,86,Groove-billed Ani,1,Bill is without. Without has groove.
11514,86,Groove-billed Ani,2,Bill has groove. Groove is indistinct.
11515,86,Groove-billed Ani,3,Definitive basic plumage has black. Black has overtone. Overtone is purple. Purple is iridescent.
11516,86,Groove-billed Ani,4,Plumage has barring. Barring on the underpart is black.
11517,86,Groove-billed Ani,5,Plumage has i.
11518,86,Groove-billed Ani,6,Tail has gloss. Gloss is slight.
11519,86,Groove-billed Ani,7,Scutellate is black. Black has leg.
11520,86,Groove-billed Ani,8,Bill is huge. Huge has ridge. Ridge is arched.
11521,86,Groove-billed Ani,9,D pin-feather is 2.
11522,86,Groove-billed Ani,10,Tail has gloss. Gloss is greenish.
11523,86,Groove-billed Ani,11,Prebasic molt is next.
11524,86,Groove-billed Ani,12,Margin is green. Green is dull.
11525,86,Groove-billed Ani,13,Ani call is great.
11526,86,Groove-billed Ani,14,Margin is shaped.
11527,86,Groove-billed Ani,15,Feather is black. Black is bluish.
11528,86,Groove-billed Ani,16,Underpart is white.
11529,86,Groove-billed Ani,17,Bill is large.
11530,86,Groove-billed Ani,18,Upper mandible is arched.
11531,86,Groove-billed Ani,19,Prebasic i molt has year. Year is /second.
11532,86,Groove-billed Ani,20,Bill is long.
11533,86,Groove-billed Ani,21,Feather is dull.
11534,86,Groove-billed Ani,22,Bill has mandible.
11535,86,Groove-billed Ani,23,Juvenile plumage has color. Color is bluish.
11536,86,Groove-billed Ani,24,Feature of both specie is pronounced.
11537,86,Groove-billed Ani,25,Mandible has portion. Portion is along. Along has edge. Edge has cutting.
11538,86,Groove-billed Ani,26,Juvenile rectrix is unreplaced.
11539,86,Groove-billed Ani,27,Wing feather is purple. Purple is dull.
11540,86,Groove-billed Ani,28,Plumage has i. I is basic.
11541,86,Groove-billed Ani,29,Juvenile plumage has color. Color is little.
11542,86,Groove-billed Ani,30,Plumage is similar. Similar is to. To has plumage.
11543,86,Groove-billed Ani,31,Call has number.
11544,86,Groove-billed Ani,32,Bill is small.
11545,86,Groove-billed Ani,33,Underpart is posterior.
11546,86,Groove-billed Ani,34,Tail is long.
11547,86,Groove-billed Ani,35,Plumage is throughout. Throughout has year.
11548,86,Groove-billed Ani,36,Plumage is similar. Similar is to. To has plumage. Plumage is basic.
11549,86,Groove-billed Ani,37,Flight feather is may.
11550,86,Groove-billed Ani,38,Skin is facial.
11551,86,Groove-billed Ani,39,Mandible has portion. Portion is distal.
11552,86,Groove-billed Ani,40,Underpart has margin. Margin is bronzyolive.
11553,86,Groove-billed Ani,41,Eye is within. Within has feather. Feather is prominent. Prominent is within. Within has d. D is 6.
11554,86,Groove-billed Ani,42,Underpart has belly.
11555,86,Groove-billed Ani,43,Plumage is gray.
11556,86,Groove-billed Ani,44,Juvenile feather is few.
11557,86,Groove-billed Ani,45,Underpart is anterior.
11558,86,Groove-billed Ani,46,Margin is shaped. Shaped has v.
11559,86,Groove-billed Ani,47,Prebasic i molt has year.
11560,86,Groove-billed Ani,48,Juvenile plumage has color. Color is glossy.
11561,86,Groove-billed Ani,49,Skin is bare.
11562,86,Groove-billed Ani,50,Bill has groove.
11563,86,Groove-billed Ani,51,Eye is within. Within has feather. Feather is 2.
11564,86,Groove-billed Ani,52,Flight feather is until. Until has molt. Molt is next.
11565,86,Groove-billed Ani,53,Feather is brownish.
11566,86,Groove-billed Ani,54,Feather of anterior portion has margin. Margin is green. Green is dull.
11567,86,Groove-billed Ani,55,Flight feather is 1.
11568,86,Groove-billed Ani,56,Juvenile plumage is black. Black is brownish.
11569,86,Groove-billed Ani,57,Plumage is similar.
11570,86,Groove-billed Ani,58,Mandible has portion.
11571,86,Groove-billed Ani,59,Feather is blackish.
11572,86,Groove-billed Ani,60,Bill is black. Black is dull.
11573,86,Groove-billed Ani,61,Feather of anterior portion has margin. Margin is shaped.
11574,86,Groove-billed Ani,62,Flight feather is until. Until has molt.
11575,86,Groove-billed Ani,63,Feature of both specie is distinctive.
11576,86,Groove-billed Ani,64,Feather of anterior portion has margin. Margin is green. Green is bronzyolive.
11577,86,Groove-billed Ani,65,Flight feather is be.
11578,86,Groove-billed Ani,66,Feather of anterior portion has margin. Margin is -.
11579,86,Groove-billed Ani,67,Margin is bronzyolive.
11580,86,Groove-billed Ani,68,Mandible is low.
11581,86,Groove-billed Ani,69,Flight feather is brownish. Brownish is black. Black is dull.
11582,86,Groove-billed Ani,70,Bill is diagnostic.
11583,86,Groove-billed Ani,71,Plumage is dull.
11584,86,Groove-billed Ani,72,Call is variable.
11585,86,Groove-billed Ani,73,Margin is dull.
11586,86,Groove-billed Ani,74,Wing covert is small.
11587,86,Groove-billed Ani,75,D pin-feather is prominent. Prominent is within. Within has d. D is 6.
11588,86,Groove-billed Ani,76,Margin is green. Green is bronzyolive.
11589,86,Groove-billed Ani,77,Call of smooth-billed ani has whistle.
11590,86,Groove-billed Ani,78,Bill is compressed.
11591,86,Groove-billed Ani,79,Bill has mandible. Mandible is arched.
11592,86,Groove-billed Ani,80,Iris is white.
11593,86,Groove-billed Ani,81,Underpart has margin. Margin is shaped. Shaped has v.
11594,86,Groove-billed Ani,82,Call of smooth-billed ani has whistle. Whistle has syllable. Syllable is 1.
11595,86,Groove-billed Ani,83,Underpart has margin. Margin is dull.
11596,86,Groove-billed Ani,84,Underpart has margin. Margin is green.
11597,86,Groove-billed Ani,85,Eye is within. Within has feather.
11598,86,Groove-billed Ani,86,Margin is -.
11599,87,Harris's Sparrow,0,Crown is black.
11600,87,Harris's Sparrow,1,Call has tseep. Tseep is gentle.
11601,87,Harris's Sparrow,2,Cheek is metallic.
11602,87,Harris's Sparrow,3,Cheek patch is be.
11603,87,Harris's Sparrow,4,Covert is great.
11604,87,Harris's Sparrow,5,Breast-band is broad.
11605,87,Harris's Sparrow,6,Median and great covert is brown. Brown is dark.
11606,87,Harris's Sparrow,7,Wing bar is white.
11607,87,Harris's Sparrow,8,Throat is black.
11608,87,Harris's Sparrow,9,Less covert is to. To has covert.
11609,87,Harris's Sparrow,10,Belly of the the species is white.
11610,87,Harris's Sparrow,11,Crown has species.
11611,87,Harris's Sparrow,12,Tail has cm. Cm is 7.6.
11612,87,Harris's Sparrow,13,Back is brown.
11613,87,Harris's Sparrow,14,Bill has cinnamon. Cinnamon is bright.
11614,87,Harris's Sparrow,15,Plumage is black.
11615,87,Harris's Sparrow,16,Tarsus has cm. Cm is 2.5.
11616,87,Harris's Sparrow,17,Primary covert has plumage. Plumage is formative.
11617,87,Harris's Sparrow,18,Plumage bird has bill. Bill is conspicuous.
11618,87,Harris's Sparrow,19,Crown is stark.
11619,87,Harris's Sparrow,20,Crown is grayish. Grayish is to. To is blackish.
11620,87,Harris's Sparrow,21,Underpart is white.
11621,87,Harris's Sparrow,22,Bill has cinnamon. Cinnamon is pale.
11622,87,Harris's Sparrow,23,Crown is 610.
11623,87,Harris's Sparrow,24,Wing chord is among. Among has measurement. Measurement is standard.
11624,87,Harris's Sparrow,25,Head is brown.
11625,87,Harris's Sparrow,26,Juvenile body feather is due. Due is to.
11626,87,Harris's Sparrow,27,Feather has extent.
11627,87,Harris's Sparrow,28,Breast-band is black.
11628,87,Harris's Sparrow,29,Less covert is grayish.
11629,87,Harris's Sparrow,30,Call is common.
11630,87,Harris's Sparrow,31,Head coloration is pale.
11631,87,Harris's Sparrow,32,Breast has black.
11632,87,Harris's Sparrow,33,Tail has cm. Cm is 8.8.
11633,87,Harris's Sparrow,34,Supercilium is black. Black is mottled. Mottled has nape.
11634,87,Harris's Sparrow,35,Throat is white.
11635,87,Harris's Sparrow,36,Crown is -.
11636,87,Harris's Sparrow,37,Crown feather has center. Center is black.
11637,87,Harris's Sparrow,38,Call is be.
11638,87,Harris's Sparrow,39,Crown is 600.
11639,87,Harris's Sparrow,40,Cheek is loud.
11640,87,Harris's Sparrow,41,Wing chord has cm. Cm is 9.2.
11641,87,Harris's Sparrow,42,Call is buzzy.
11642,87,Harris's Sparrow,43,Underpart is low.
11643,87,Harris's Sparrow,44,Head has crown. Crown is stark.
11644,87,Harris's Sparrow,45,Plumage is adult.
11645,87,Harris's Sparrow,46,Covert is whitish. Whitish is to. To has cinnamon.
11646,87,Harris's Sparrow,47,Chin is gray.
11647,87,Harris's Sparrow,48,Molt limit is between. Between is worn.
11648,87,Harris's Sparrow,49,Bill has cinnamon.
11649,87,Harris's Sparrow,50,Molt is first.
11650,87,Harris's Sparrow,51,Wing bar is two.
11651,87,Harris's Sparrow,52,Song of the the species sparrow is be.
11652,87,Harris's Sparrow,53,Plumage is subsequent.
11653,87,Harris's Sparrow,54,Underpart has belly.
11654,87,Harris's Sparrow,55,Juvenile body feather is due. Due has density.
11655,87,Harris's Sparrow,56,Plumage is formative.
11656,87,Harris's Sparrow,57,Feather has buff.
11657,87,Harris's Sparrow,58,Crown is grayish. Grayish is to. To is dusky.
11658,87,Harris's Sparrow,59,Undertail covert has buff.
11659,87,Harris's Sparrow,60,Head is striped.
11660,87,Harris's Sparrow,61,Primary covert has edging. Edging is pale.
11661,87,Harris's Sparrow,62,Feather is buff.
11662,87,Harris's Sparrow,63,Crown is dark.
11663,87,Harris's Sparrow,64,Breast is low.
11664,87,Harris's Sparrow,65,Bill has cinnamon. Cinnamon is to. To has red.
11665,87,Harris's Sparrow,66,Call is hoarse.
11666,87,Harris's Sparrow,67,Definitive plumage is at. At has plumage. Plumage is basic.
11667,87,Harris's Sparrow,68,Molt is prealternate.
11668,87,Harris's Sparrow,69,Tarsus has cm. Cm is 2.2.
11669,87,Harris's Sparrow,70,Primary covert is among.
11670,87,Harris's Sparrow,71,Plumage is second.
11671,87,Harris's Sparrow,72,Less covert is gray.
11672,87,Harris's Sparrow,73,Plumage is basic.
11673,87,Harris's Sparrow,74,Plumage is similar. Similar is to. To has adult. Adult is dull.
11674,87,Harris's Sparrow,75,Wing chord has cm. Cm is 7.7.
11675,87,Harris's Sparrow,76,Median and great covert is filamentous.
11676,87,Harris's Sparrow,77,Crown is brownish.
11677,87,Harris's Sparrow,78,Bill is pink.
11678,87,Harris's Sparrow,79,Supercilium is posterior.
11679,87,Harris's Sparrow,80,Head has crown. Crown is black.
11680,87,Harris's Sparrow,81,Juvenile body feather is due. Due has density. Density is low.
11681,87,Harris's Sparrow,82,Call has cheek. Cheek is metallic.
11682,87,Harris's Sparrow,83,Bill has cm. Cm is 1.1.
11683,87,Harris's Sparrow,84,Plumage bird has bill. Bill is pink.
11684,87,Harris's Sparrow,85,Barb density is low.
11685,87,Harris's Sparrow,86,Plumage is first.
11686,87,Harris's Sparrow,87,Plumage is later.
11687,87,Harris's Sparrow,88,Bill has cm. Cm is 1.4.
11688,87,Harris's Sparrow,89,Definitive plumage is at. At has plumage. Plumage is second.
11689,87,Harris's Sparrow,90,Length of adult male is do.
11690,87,Harris's Sparrow,91,"Plumage of black, white, and tan plumage is patterned."
11691,87,Harris's Sparrow,92,Breast band is complete.
11692,87,Harris's Sparrow,93,Body plumage is similar. Similar is to. To has plumage.
11693,87,Harris's Sparrow,94,Call is amongst. Amongst has song.
11694,87,Harris's Sparrow,95,Supercilium is gray. Gray is pearly.
11695,87,Harris's Sparrow,96,Wing chord is between. Between is first.
11696,87,Harris's Sparrow,97,Call has cheek. Cheek is loud.
11697,87,Harris's Sparrow,98,Band is full.
11698,87,Harris's Sparrow,99,Primary covert is dusky.
11699,87,Harris's Sparrow,100,Breast-band is smudgy.
11700,87,Harris's Sparrow,101,Outer tail feather is white.
11701,87,Harris's Sparrow,102,Chin is white.
11702,87,Harris's Sparrow,103,Primary covert has plumage.
11703,87,Harris's Sparrow,104,Cheek patch is gray.
11704,87,Harris's Sparrow,105,"Supercilium, auricular, nape, and side of throat is buff. Buff is dark."
11705,87,Harris's Sparrow,106,Bill is conspicuous.
11706,87,Harris's Sparrow,107,Cm wingspan is 27.
11707,87,Harris's Sparrow,108,Supercilium is gray. Gray is pale.
11708,87,Harris's Sparrow,109,Plumage is similar. Similar is to. To has adult.
11709,88,Heermann's Gull,0,Feather is upperpart.
11710,88,Heermann's Gull,1,Back is checkered.
11711,88,Heermann's Gull,2,Wash is brown.
11712,88,Heermann's Gull,3,Rump is white.
11713,88,Heermann's Gull,4,Gape of the world has plumage.
11714,88,Heermann's Gull,5,Bill is heavy.
11715,88,Heermann's Gull,6,Band is subterminal.
11716,88,Heermann's Gull,7,Covert is great.
11717,88,Heermann's Gull,8,Plumage cycle is third.
11718,88,Heermann's Gull,9,Feather has underpart. Underpart is similar. Similar is to. To has upperpart.
11719,88,Heermann's Gull,10,Head has area. Area is gray. Gray is light.
11720,88,Heermann's Gull,11,Rectrix has tip. Tip is white. White is thin.
11721,88,Heermann's Gull,12,Adult bill has red. Red is at. At has base.
11722,88,Heermann's Gull,13,Feather is thick.
11723,88,Heermann's Gull,14,Bill is toned. Toned has pink. Pink is dusky.
11724,88,Heermann's Gull,15,Semiprecocial has eye. Eye is open.
11725,88,Heermann's Gull,16,Bill is be.
11726,88,Heermann's Gull,17,Flight feather is between. Between has day. Day is 15.
11727,88,Heermann's Gull,18,Molt is second.
11728,88,Heermann's Gull,19,Tail is tipped. Tipped is black.
11729,88,Heermann's Gull,20,Gape of the world is vermillion. Vermillion is red. Red has band. Band is subterminal.
11730,88,Heermann's Gull,21,Wash is grayish.
11731,88,Heermann's Gull,22,Call is towards. Towards is other.
11732,88,Heermann's Gull,23,Back is blackish.
11733,88,Heermann's Gull,24,Gape of the world is vermillion. Vermillion is bright.
11734,88,Heermann's Gull,25,Skin of orbital is bare.
11735,88,Heermann's Gull,26,Underpart is similar. Similar is to. To has upperpart.
11736,88,Heermann's Gull,27,Underpart has wash. Wash is brown.
11737,88,Heermann's Gull,28,Bill is toned. Toned has pink. Pink is pale.
11738,88,Heermann's Gull,29,Rump has band. Band is black.
11739,88,Heermann's Gull,30,Head of breed adult is to. To has gray.
11740,88,Heermann's Gull,31,Central rectrix is 4. 4 is up.
11741,88,Heermann's Gull,32,Covert is few.
11742,88,Heermann's Gull,33,Feather is short.
11743,88,Heermann's Gull,34,Head is buff. Buff is pale.
11744,88,Heermann's Gull,35,Bill has gape. Gape is orange. Orange is bright.
11745,88,Heermann's Gull,36,Bill is bulbous.
11746,88,Heermann's Gull,37,Bill is red. Red has band. Band is black.
11747,88,Heermann's Gull,38,Head has hood. Hood is dusky.
11748,88,Heermann's Gull,39,Back and wing on first-winter bird is checkered.
11749,88,Heermann's Gull,40,Iris is dark.
11750,88,Heermann's Gull,41,Tail band is black.
11751,88,Heermann's Gull,42,Cycle plumage is second.
11752,88,Heermann's Gull,43,Bill is dull.
11753,88,Heermann's Gull,44,Gape is to. To has scarlet.
11754,88,Heermann's Gull,45,Bill is yellow.
11755,88,Heermann's Gull,46,Juvenile plumage has edge. Edge is buff.
11756,88,Heermann's Gull,47,Rectrix has tip. Tip is white.
11757,88,Heermann's Gull,48,Down is over. Over has d. D is 30–40.
11758,88,Heermann's Gull,49,Head is may.
11759,88,Heermann's Gull,50,Lore is above.
11760,88,Heermann's Gull,51,Feather of the back is brown. Brown is sooty.
11761,88,Heermann's Gull,52,Eye is open.
11762,88,Heermann's Gull,53,Head has spot. Spot is dusky.
11763,88,Heermann's Gull,54,Rectrix is black. Black has tip. Tip is white.
11764,88,Heermann's Gull,55,Gape of the world is vermillion. Vermillion is red. Red has band. Band is black.
11765,88,Heermann's Gull,56,Oz wingspan has pattern. Pattern is 57.5.
11766,88,Heermann's Gull,57,Median covert is during. During has molt. Molt is second.
11767,88,Heermann's Gull,58,Covert has mixture.
11768,88,Heermann's Gull,59,Wing is broad.
11769,88,Heermann's Gull,60,Call is be.
11770,88,Heermann's Gull,61,Secondary covert is be.
11771,88,Heermann's Gull,62,Belly is gray. Gray has slate.
11772,88,Heermann's Gull,63,Covert is gray. Gray is dark.
11773,88,Heermann's Gull,64,Underwing is dark.
11774,88,Heermann's Gull,65,Flight feather is can.
11775,88,Heermann's Gull,66,Gape of the world is orange. Orange is bright.
11776,88,Heermann's Gull,67,Eye is darkish.
11777,88,Heermann's Gull,68,Head has area. Area is gray. Gray is patchy.
11778,88,Heermann's Gull,69,Tail is dull.
11779,88,Heermann's Gull,70,Bill is red. Red has brick.
11780,88,Heermann's Gull,71,Head has spot. Spot is few.
11781,88,Heermann's Gull,72,Underwing covert is dark.
11782,88,Heermann's Gull,73,Chin is gray.
11783,88,Heermann's Gull,74,Head has gray. Gray is slaty.
11784,88,Heermann's Gull,75,Median covert is during. During has molt. Molt is prealternate.
11785,88,Heermann's Gull,76,Underpart is fresh.
11786,88,Heermann's Gull,77,Covert is to.
11787,88,Heermann's Gull,78,Oz wingspan is 45.9.
11788,88,Heermann's Gull,79,Juvenile plumage is brown. Brown is sooty.
11789,88,Heermann's Gull,80,Bill is stout.
